,image,score,features
475,/home/ubuntu/MEBeauty-database/images/male/indian/portrait-2181213_1280.jpg,4.927869116698903,[[0.90900442 0.9282974  7.3901542  ... 3.45786756 0.83775585 0.97999798]]
476,/home/ubuntu/MEBeauty-database/images/male/caucasian/anastasia-vityukova-0jSd5XW58Ak-unsplash.jpg,4.933597883597884,[[0.92234417 0.93796733 8.69264805 ... 3.91681263 0.81456986 1.06435958]]
477,/home/ubuntu/MEBeauty-database/images/male/hispanic/man-1613566_1920.jpg,4.934517203107658,[[1.07727238 1.05419509 5.77703364 ... 3.2829526  0.93530617 1.10541627]]
478,/home/ubuntu/MEBeauty-database/images/male/hispanic/hust-wilson-o0ggKYPgnzg-unsplash.jpg,4.9375,[[1.3584228  1.25253963 6.04542553 ... 2.47501587 1.50923086 1.240227  ]]
479,/home/ubuntu/MEBeauty-database/images/male/asian/boy-4754320_1920.jpg,4.940101757631823,[[1.03418101 1.02117122 4.93647279 ... 2.36179797 0.87125401 1.17737195]]
480,/home/ubuntu/MEBeauty-database/images/male/caucasian/jeremy-bishop-ctAsm_deVVk-unsplash.jpg,4.941118258287976,[[0.8988882  0.93431648 5.30299198 ... 3.68068543 0.7868623  0.98155064]]
481,/home/ubuntu/MEBeauty-database/images/male/indian/shivam-singh-DOmEd6CYP5M-unsplash.jpg,4.945213963963964,[[2.69891542 1.93405756 5.59191099 ... 1.9137213  1.62438741 2.36373609]]
482,/home/ubuntu/MEBeauty-database/images/male/black/karsten-winegeart-uvMNz3ZS8J0-unsplash.jpg,4.950113378684807,[[0.81874173 0.87031743 5.82235887 ... 1.97300454 0.87051427 0.76418135]]
483,/home/ubuntu/MEBeauty-database/images/male/mideastern/man-5613125_1920.jpg,4.9523809523809526,[[0.78035445 0.8473721  4.88971805 ... 3.72123416 0.59099104 0.79065457]]
484,/home/ubuntu/MEBeauty-database/images/male/caucasian/robert-godwin-cdksyTqEXzo-unsplash.jpg,4.9523809523809526,[[0.96367031 0.97201333 7.89374207 ... 3.4875622  0.89784846 1.14778562]]
485,/home/ubuntu/MEBeauty-database/images/male/caucasian/g_14.jpg,4.9523809523809526,[[1.30448443 1.21773425 7.24643399 ... 3.80213538 1.20622245 1.44217735]]
486,/home/ubuntu/MEBeauty-database/images/male/caucasian/140.jpg,4.954374057315233,[[0.61075898 0.71969199 5.04952182 ... 3.79025605 0.65746111 0.65216846]]
487,/home/ubuntu/MEBeauty-database/images/male/indian/ashkan-forouzani-lxQw4HiwKBY-unsplash.jpg,4.956349206349206,[[1.63100417 1.43492731 7.04728742 ... 4.04452384 1.45515044 1.66023223]]
488,/home/ubuntu/MEBeauty-database/images/female/black/engin-akyurt-Obi2AUzEZyU-unsplash.jpg,4.962962962962963,[[2.39670584 1.81985794 4.98173325 ... 1.66424574 1.77402093 3.71776575]]
489,/home/ubuntu/MEBeauty-database/images/female/caucasian/charisse-kenion-AZRVxIyCLxY-unsplash.jpg,4.962962962962963,[[1.15199521 1.10885877 5.33785168 ... 3.67258046 1.29959394 1.02112518]]
490,/home/ubuntu/MEBeauty-database/images/female/black/brenna-huff-0bayIkan-Ao-unsplash.jpg,4.964285714285714,[[0.85273204 0.90206462 4.44567321 ... 2.18189912 0.91569866 0.76067399]]
491,/home/ubuntu/MEBeauty-database/images/male/mideastern/male-4443092_1920.jpg,4.965111111111113,[[0.75163973 0.82897733 4.83423862 ... 3.95746617 0.73988207 0.84594622]]
492,/home/ubuntu/MEBeauty-database/images/male/caucasian/alex-brisbey-1tVmD_KJZxo-unsplash.jpg,4.965909090909091,[[1.15453378 1.10528431 5.69190566 ... 4.33268023 1.05811133 1.2539282 ]]
493,/home/ubuntu/MEBeauty-database/images/male/indian/md-duran-RhIXw1Ua-NI-unsplash.jpg,4.970106470106471,[[0.95157706 0.96307902 5.87527221 ... 4.04938773 0.85792809 1.03605587]]
494,/home/ubuntu/MEBeauty-database/images/male/caucasian/business-1323472_1920.jpg,4.975290697674419,[[0.93444655 0.94944071 5.88444867 ... 2.62077865 0.9725071  0.85792809]]
495,/home/ubuntu/MEBeauty-database/images/male/caucasian/dubai-1972702_1920.jpg,4.9755799755799766,[[1.53957467 1.32278797 4.76652212 ... 4.07313684 1.53876199 1.74479602]]
496,/home/ubuntu/MEBeauty-database/images/male/hispanic/basketball-888531_1920.jpg,4.983621593291406,[[0.97762949 0.98615215 5.42089072 ... 3.45128095 0.97487637 1.19768578]]
497,/home/ubuntu/MEBeauty-database/images/male/indian/athul-krishna-kmrgLHTOo8s-unsplash.jpg,4.986111111111111,[[0.70940826 0.78174582 6.22963194 ... 3.06902573 0.74027022 0.80214875]]
498,/home/ubuntu/MEBeauty-database/images/female/black/pexels-athena-1831792.jpg,4.987654320987653,[[1.01843418 1.01144649 4.04344463 ... 2.21046526 0.79987184 1.24764484]]
499,/home/ubuntu/MEBeauty-database/images/male/caucasian/musician-1380216_1920.jpg,4.988581730769232,[[0.96108182 0.96894351 5.75781547 ... 7.03015483 0.7807787  0.81589244]]
500,/home/ubuntu/MEBeauty-database/images/male/indian/portrait-419946_1920.jpg,4.989251997095134,"[[ 0.46759129  0.53721682 10.90840449 ...  2.47512212  0.60264497
   0.59226895]]"
501,/home/ubuntu/MEBeauty-database/images/male/caucasian/people-875597_1920.jpg,4.995162509448225,[[0.88170462 0.92401683 4.92991777 ... 4.94521713 0.84583041 0.98236376]]
502,/home/ubuntu/MEBeauty-database/images/female/caucasian/pexels-andrea-piacquadio-3768877.jpg,5.0,[[1.25121622 1.15848269 4.82700735 ... 4.20339067 1.15256022 1.48777792]]
503,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-satyabrata-das-6605720.jpg,5.0,[[0.64282435 0.71596004 6.79347137 ... 2.87827666 0.47789792 0.79642412]]
504,/home/ubuntu/MEBeauty-database/images/female/black/oladimeji-odunsi-aU_eOcelLhQ-unsplash.jpg,5.0,[[1.21130277 1.13005357 4.65814018 ... 1.69659501 1.09426737 1.38331655]]
505,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-gaurav-ranjitkar-4095473.jpg,5.0,[[0.6959807  0.797707   4.33129374 ... 3.66505999 0.68418565 0.89172488]]
506,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-alex-green-6625960.jpg,5.0,[[1.56810786 1.35596599 5.32512904 ... 3.91880683 1.21822676 1.84246824]]
507,/home/ubuntu/MEBeauty-database/images/male/black/pexels-jan-valle-4061161.jpg,5.0,[[1.08820628 1.05999788 4.6419307  ... 2.21226528 1.21706519 1.16700973]]
508,/home/ubuntu/MEBeauty-database/images/female/caucasian/teacher-1280966_1920.jpg,5.001231527093596,[[2.29331607 1.55076692 3.39505191 ... 1.58770827 1.96430409 1.6307392 ]]
509,/home/ubuntu/MEBeauty-database/images/female/indian/loren-joseph-11eY-tkB9VU-unsplash.jpg,5.001371742112483,[[0.52276508 0.66089405 4.71237407 ... 1.96939536 0.433359   0.96499676]]
510,/home/ubuntu/MEBeauty-database/images/male/caucasian/welshman-3654545_1920.jpg,5.001702127659574,[[1.11467225 1.08617236 5.6328063  ... 4.57397342 1.31697725 1.26106216]]
511,/home/ubuntu/MEBeauty-database/images/male/asian/gabriel-tovar-xF6HoP2oy74-unsplash.jpg,5.006944444444444,[[1.02747529 1.01873028 5.29419935 ... 9.55702012 0.99712702 1.09492289]]
512,/home/ubuntu/MEBeauty-database/images/male/caucasian/where-is-pykh-_3vfugHP3Ro-unsplash.jpg,5.007060185185185,[[1.05605886 1.04103827 6.35       ... 2.99631449 0.9179981  0.96048323]]
513,/home/ubuntu/MEBeauty-database/images/female/black/steward-masweneng-Ws4YEqBafus-unsplash.jpg,5.007575757575757,[[0.647667   0.75440269 5.07907556 ... 2.86409596 0.65546349 0.72614575]]
514,/home/ubuntu/MEBeauty-database/images/male/hispanic/mojtaba-ravanbakhsh-C1FZr9CIC5U-unsplash.jpg,5.010582010582009,[[0.57178993 0.70270752 4.68913455 ... 2.62776948 0.52015226 0.61027242]]
515,/home/ubuntu/MEBeauty-database/images/male/caucasian/tomas-gal-M6T8XDSl984-unsplash.jpg,5.014617940199336,[[0.95972241 0.9729089  5.4024807  ... 3.75128393 0.9108238  0.94674523]]
516,/home/ubuntu/MEBeauty-database/images/male/indian/shivam-singh-DOmEd6CYP5M-unsplash(1).jpg,5.0187870797626895,[[2.69891542 1.93405756 5.59191099 ... 1.9137213  1.62438741 2.36373609]]
517,/home/ubuntu/MEBeauty-database/images/male/caucasian/face-2171923_1920.jpg,5.02448815736652,[[0.6403038  0.7338471  5.10461037 ... 2.27418808 0.5087664  0.87997732]]
518,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-4134319_1920.jpg,5.02593537414966,[[0.88167139 0.92260009 4.47282775 ... 3.02205085 0.98458284 0.73251369]]
519,/home/ubuntu/MEBeauty-database/images/male/mideastern/male-5869776_1920.jpg,5.026315789473684,[[1.88509294 1.57370979 6.08201678 ... 2.66734833 1.04196947 1.97473842]]
520,/home/ubuntu/MEBeauty-database/images/male/hispanic/121.jpg,5.027756939234808,[[0.90843857 0.94719899 7.14029974 ... 2.36170047 1.04915577 0.97372098]]
521,/home/ubuntu/MEBeauty-database/images/male/asian/jiangxulei1990-U3G3ed8-BT4-unsplash.jpg,5.027777777777779,[[1.45864467 1.28737976 5.17457306 ... 4.78878899 1.21831336 1.48937276]]
522,/home/ubuntu/MEBeauty-database/images/female/mideastern/nathan-bingle-Rmdja7-az8M-unsplash.jpg,5.028265107212476,[[1.01613937 1.00981901 5.12249939 ... 2.67335361 0.97957435 1.09727482]]
523,/home/ubuntu/MEBeauty-database/images/female/mideastern/cafe-4730085_1920.jpg,5.037037037037037,[[0.90425636 0.93638031 4.7390074  ... 4.04452384 0.93654729 1.15146393]]
524,/home/ubuntu/MEBeauty-database/images/female/caucasian/helena-lopes-LSdo2qHFI8k-unsplash.jpg,5.037511870845204,[[0.99527996 0.99694583 5.22286651 ... 2.24262898 1.05283288 1.13926776]]
525,/home/ubuntu/MEBeauty-database/images/female/mideastern/shalom-de-leon-QsqKwK09TUI-unsplash.jpg,5.037878787878788,[[0.4811859  0.60525579 5.73639124 ... 1.97247672 0.41744788 0.73547084]]
526,/home/ubuntu/MEBeauty-database/images/female/caucasian/gemma-chua-tran-UIZYDvmQg6U-unsplash.jpg,5.04,[[0.93876614 0.96368022 4.95268032 ... 1.43605719 0.83441596 1.08179722]]
527,/home/ubuntu/MEBeauty-database/images/male/caucasian/happy-3004355_1920.jpg,5.046717171717171,[[0.98966192 0.98539421 5.16822521 ... 2.48836873 0.85193107 1.15354572]]
528,/home/ubuntu/MEBeauty-database/images/male/asian/lars-zhang-jVmrOAO4hZ0-unsplash.jpg,5.046908033826639,[[0.54232614 0.66290374 5.4239075  ... 2.21097323 0.45854195 0.60782722]]
529,/home/ubuntu/MEBeauty-database/images/female/black/kelly-fournier-rPykmpWcL5s-unsplash.jpg,5.047619047619048,[[0.85659225 0.90815884 4.6171489  ... 2.31758659 0.70647142 1.13451695]]
530,/home/ubuntu/MEBeauty-database/images/male/caucasian/boy-508524_1920.jpg,5.049886621315193,[[0.51273944 0.64437725 4.88059676 ... 3.07240764 0.46744946 0.80693005]]
531,/home/ubuntu/MEBeauty-database/images/male/asian/brendan-hollis-00pYNLXfhFI-unsplash.jpg,5.053592995169082,[[0.81933008 0.85848472 7.20208424 ... 2.4470871  0.61561669 1.00547449]]
532,/home/ubuntu/MEBeauty-database/images/male/indian/md-rakib-SW_pFXUOjTQ-unsplash.jpg,5.054398148148149,[[1.18998252 1.13261552 5.43808616 ... 2.96934018 1.13733195 1.24444604]]
533,/home/ubuntu/MEBeauty-database/images/female/mideastern/allef-vinicius-yOp7FXdn3cM-unsplash.jpg,5.0555555555555545,[[0.60357907 0.69704416 6.21077857 ... 2.69482262 0.50206186 0.60345458]]
534,/home/ubuntu/MEBeauty-database/images/female/indian/clinton-naik-k-YuHdAtTP0-unsplash.jpg,5.057539682539684,[[0.50720746 0.63032525 5.13675062 ... 2.14187177 0.4230577  0.67680197]]
535,/home/ubuntu/MEBeauty-database/images/male/black/karsten-winegeart-JfN0kpooAyw-unsplash.jpg,5.060416666666667,[[1.57025363 1.36709809 5.65420077 ... 2.47128842 1.41397221 1.60285788]]
536,/home/ubuntu/MEBeauty-database/images/male/indian/amir-ahmadpour-UtaI5TkADPw-unsplash.jpg,5.062580231065469,[[1.18141947 1.15084538 7.77817459 ... 3.04841684 1.28816832 1.20503913]]
537,/home/ubuntu/MEBeauty-database/images/male/black/alex-ware-Paf7eZ_DD9A-unsplash.jpg,5.069134630596425,[[0.69152255 0.77271405 6.12408472 ... 2.44198906 0.6277788  0.75188328]]
538,/home/ubuntu/MEBeauty-database/images/female/caucasian/people-4919068_1920.jpg,5.072532699167658,[[1.14151123 1.089857   4.38512993 ... 3.32976885 1.16696425 1.28725475]]
539,/home/ubuntu/MEBeauty-database/images/male/mideastern/joel-muniz-juKjPjVBza8-unsplash.jpg,5.073326432022084,[[0.93126277 0.95146387 6.22458732 ... 2.34660398 0.90661925 0.97421547]]
540,/home/ubuntu/MEBeauty-database/images/male/asian/mathieu-neuilly-BTBAoU_taRU-unsplash.jpg,5.074074074074074,[[1.06179828 1.04611051 6.70359315 ... 3.66096365 0.95408085 1.23943095]]
541,/home/ubuntu/MEBeauty-database/images/male/asian/jeff-tumale-C_JB2G5mSYQ-unsplash.jpg,5.074570273003033,[[0.53008972 0.67628829 4.40633879 ... 2.76693958 0.3649851  0.55214786]]
542,/home/ubuntu/MEBeauty-database/images/female/asian/portrait-750780_1920.jpg,5.0765306122448965,[[1.22084295 1.14239982 5.04386655 ... 2.20109691 0.94527594 1.5831765 ]]
543,/home/ubuntu/MEBeauty-database/images/male/asian/career-451281_1920.jpg,5.0769230769230775,[[1.16417351 1.10770838 4.93965666 ... 1.77155152 0.74249839 1.50208552]]
544,/home/ubuntu/MEBeauty-database/images/female/black/african-2197414_1920.jpg,5.078571428571427,[[1.02149986 1.01000748 3.63238732 ... 2.48083972 0.76998868 1.16654515]]
545,/home/ubuntu/MEBeauty-database/images/male/caucasian/young-4549901_1920.jpg,5.07875,[[0.80375594 0.88081419 4.09352874 ... 5.07953976 0.6946989  0.75343708]]
546,/home/ubuntu/MEBeauty-database/images/female/black/gabrielle-henderson-hZpmaacR8gE-unsplash.jpg,5.083333333333333,[[0.52661122 0.70065094 3.64039493 ... 1.98196869 0.50891301 0.62749625]]
547,/home/ubuntu/MEBeauty-database/images/female/black/christina-wocintechchat-com-Zpzf7TLj_gA-unsplash.jpg,5.0842857142857145,[[0.89126198 0.92824164 4.77520591 ... 2.75542314 0.66755981 1.10192857]]
548,/home/ubuntu/MEBeauty-database/images/male/mideastern/guillaume-issaly-cKuMOZ1-EKQ-unsplash.jpg,5.086538461538462,[[0.83397644 0.88582601 5.5021789  ... 2.77332575 0.77938682 0.96566603]]
549,/home/ubuntu/MEBeauty-database/images/male/black/guy-615808_1920.jpg,5.0869704749679086,[[1.18428879 1.11792222 5.1287585  ... 2.53500399 1.13161635 1.23658109]]
550,/home/ubuntu/MEBeauty-database/images/female/caucasian/sincerely-media-_IdTrwVwdWI-unsplash.jpg,5.089285714285714,[[1.10402402 1.06674057 5.0638542  ... 2.08900709 1.03650829 1.26809937]]
551,/home/ubuntu/MEBeauty-database/images/male/black/alekzan-powell-5t5krHi1LQ8-unsplash.jpg,5.090653652765454,[[1.23831804 1.16631824 6.43114301 ... 1.82352941 1.17119752 1.14983962]]
552,/home/ubuntu/MEBeauty-database/images/male/indian/alex-avalos-Mfoj3mxvYl8-unsplash.jpg,5.099118165784833,[[1.98390079 1.6123107  5.66590099 ... 2.97849731 1.91575131 1.51979003]]
553,/home/ubuntu/MEBeauty-database/images/male/caucasian/luca-pellegrini-pRopJ47ilxg-unsplash.jpg,5.104001976284585,[[1.13248335 1.09152773 5.63505674 ... 2.59491361 1.1436963  1.29665892]]
554,/home/ubuntu/MEBeauty-database/images/male/asian/huy-le-XibZiVSku68-unsplash.jpg,5.104423076923077,[[0.84842577 0.88937826 6.05572383 ... 3.87024732 0.80298642 0.9221759 ]]
555,/home/ubuntu/MEBeauty-database/images/female/hispanic/mohammed-hassan-MOR6bWWuy-A-unsplash.jpg,5.1066666666666665,[[0.78952283 0.85587469 4.76150946 ... 3.5560376  0.72464157 0.94098214]]
556,/home/ubuntu/MEBeauty-database/images/female/caucasian/gabriel-silverio-u3WmDyKGsrY-unsplash.jpg,5.1071428571428585,[[1.04717493 1.0293097  4.86190722 ... 2.95569854 0.90323304 1.2927891 ]]
557,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-sigit-hidayat-1767557.jpg,5.1111111111111125,[[1.09550159 1.06754558 5.94874866 ... 2.68200871 0.9561694  1.12671914]]
558,/home/ubuntu/MEBeauty-database/images/male/hispanic/pexels-johanser-martinez-5372767.jpg,5.1111111111111125,[[1.16982156 1.12575709 7.97887167 ... 3.0580281  1.12785585 0.96116866]]
559,/home/ubuntu/MEBeauty-database/images/female/hispanic/luiza-braun-_R3H5FaoBq4-unsplash.jpg,5.1111111111111125,[[1.11727039 1.07462809 4.95523881 ... 2.52310561 1.07952234 1.22172155]]
560,/home/ubuntu/MEBeauty-database/images/male/indian/kids-2408614_1920.jpg,5.1111111111111125,[[0.89223285 0.91968796 6.37486751 ... 3.61762644 0.81177003 1.08345159]]
561,/home/ubuntu/MEBeauty-database/images/female/asian/jasmin-chew-WUVozkQFLz0-unsplash.jpg,5.1111111111111125,[[1.63023506 1.37372952 4.88012247 ... 1.81481778 1.60214353 1.52804164]]
562,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-linkedin-sales-navigator-2182970.jpg,5.1111111111111125,[[1.04822485 1.03235334 6.71510624 ... 4.39029513 1.03474665 1.01180607]]
563,/home/ubuntu/MEBeauty-database/images/female/black/pexels-dalila-dalprat-1995129.jpg,5.1111111111111125,[[0.70255849 0.80202075 4.31769024 ... 2.11336281 0.88498465 0.65693904]]
564,/home/ubuntu/MEBeauty-database/images/female/caucasian/gary-edmonstone-LmdWNvd7C7U-unsplash.jpg,5.11522633744856,[[0.94396101 0.96030523 4.54751188 ... 1.46200502 0.86391056 1.13562546]]
565,/home/ubuntu/MEBeauty-database/images/male/indian/pexels-prince-photos-1537517.jpg,5.123456790123457,[[1.56204994 1.35289383 5.31589935 ... 4.61978489 1.37512179 1.65705861]]
566,/home/ubuntu/MEBeauty-database/images/female/caucasian/sheri-hooley-YkJFWW4TMhk-unsplash.jpg,5.127407407407407,[[0.56441562 0.63346462 9.30424961 ... 3.6927899  0.53832127 0.74016627]]
567,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-1944614_1920.jpg,5.128518518518519,[[1.09555781 1.06014715 4.55773559 ... 3.2835425  1.19281968 1.38868581]]
568,/home/ubuntu/MEBeauty-database/images/male/indian/puvvukonvict-photography-0M_Aej4dRWU-unsplash.jpg,5.12962962962963,[[1.62760344 1.44555505 7.48192748 ... 3.13766535 1.50625025 1.74091046]]
569,/home/ubuntu/MEBeauty-database/images/male/black/mbusowethu-radebe-CS2uCrpNzJY-unsplash.jpg,5.131578947368421,[[1.05725461 1.03648999 5.82769763 ... 2.21138202 0.97866259 1.08298485]]
570,/home/ubuntu/MEBeauty-database/images/female/indian/caroline-hernandez-vGacDiUiD7I-unsplash.jpg,5.1330589849108375,[[1.08586752 1.05076441 4.09172883 ... 2.85185185 1.05626337 1.30329856]]
571,/home/ubuntu/MEBeauty-database/images/male/black/pexels-katerina-holmes-5905497.jpg,5.135802469135802,[[0.97458288 0.98260919 4.55615676 ... 2.56801824 0.86537472 1.19201994]]
572,/home/ubuntu/MEBeauty-database/images/male/asian/dhimas-arya-ROuU8ayA8_w-unsplash.jpg,5.138888888888889,[[1.37677295 1.24579292 5.46615746 ... 1.90157362 1.32492038 1.31008444]]
573,/home/ubuntu/MEBeauty-database/images/female/black/prince-akachi-l3IHXOdMyHQ-unsplash.jpg,5.140789473684211,[[0.80356086 0.87336078 4.28940699 ... 2.9306274  0.79340171 0.98735366]]
574,/home/ubuntu/MEBeauty-database/images/female/asian/36.jpg,5.140866873065015,[[1.03576731 1.02540688 4.82126429 ... 2.8213608  0.88975973 1.30461915]]
575,/home/ubuntu/MEBeauty-database/images/male/caucasian/luiza-braun-VaXkho6CPx0-unsplash(1).jpg,5.1425189393939394,[[0.72760688 0.80544    5.53569349 ... 2.55156392 0.6992035  0.98378219]]
576,/home/ubuntu/MEBeauty-database/images/male/asian/aserusainhuu-veaARmpXY88-unsplash.jpg,5.143695652173913,[[0.77679155 0.8654641  3.66632327 ... 5.00044442 0.80405465 0.87524725]]
577,/home/ubuntu/MEBeauty-database/images/male/asian/dev-asangbam-Ox_mKPMBpTw-unsplash.jpg,5.146464646464646,[[1.01388067 1.00707649 5.82848538 ... 2.15757065 1.13506774 0.93238456]]
578,/home/ubuntu/MEBeauty-database/images/male/caucasian/piotr-wilk-LcCvM4vZEyg-unsplash.jpg,5.155570204350691,[[0.93004991 0.95057614 5.44451531 ... 3.16146968 0.81897598 1.16487958]]
579,/home/ubuntu/MEBeauty-database/images/male/indian/muhammad-murtaza-ghani-Qt6x9oQ3H08-unsplash.jpg,5.158333333333333,[[2.25743857 1.77978551 6.22669239 ... 2.56588315 1.63761115 1.97962595]]
580,/home/ubuntu/MEBeauty-database/images/female/indian/model-4668350_1920.jpg,5.159642401021712,[[0.68095421 0.76610806 5.34815588 ... 2.56884892 0.63735565 0.59786556]]
581,/home/ubuntu/MEBeauty-database/images/male/black/morgan-vander-hart-GVB-E8mr4Xk-unsplash.jpg,5.159801136363637,[[0.58337293 0.72102127 4.23691937 ... 3.11402647 0.57970375 0.67907282]]
582,/home/ubuntu/MEBeauty-database/images/female/caucasian/teenager-4985908_1920.jpg,5.162393162393163,[[0.98264331 0.9869041  4.13560787 ... 5.24977771 0.90297467 1.10255385]]
583,/home/ubuntu/MEBeauty-database/images/male/caucasian/cade-renfroe-V0U3m342g1Y-unsplash.jpg,5.164047768698932,[[0.77684573 0.82377243 6.49895543 ... 4.36371883 0.78868027 0.83660103]]
584,/home/ubuntu/MEBeauty-database/images/male/asian/wells-chan-SDZvNIBjkx0-unsplash.jpg,5.1646444219750585,[[0.74139908 0.80567514 7.03992144 ... 2.99496704 0.98897804 0.77809599]]
585,/home/ubuntu/MEBeauty-database/images/female/black/39.jpg,5.165413533834586,[[0.74218269 0.82383738 4.74560272 ... 1.87299613 0.62318672 0.88936769]]
586,/home/ubuntu/MEBeauty-database/images/male/hispanic/ante-samarzija-hOc5-fe3fzE-unsplash.jpg,5.166666666666667,[[0.81766399 0.88380524 4.18701807 ... 4.68983951 0.82732703 0.92681991]]
